,title,rate,description
1891,킹덤 오브 헤븐,8.6,전쟁 으로 가족 잃다 깊다 슬픔 잠기다 프랑스 젊다 아름답다 대장장이 발리다 올랜도 블룸 에게 부상 십자군 기사 고프다 리암 니슨 가다 찾아오다 무언가 비밀 품다 있다 정체 바로 발리다 아버지 발리다 숨기다 전사 자질 꿰뚫다 보다 프리 자신 함께 떠나다 제안 하고 결국 발리다 성스럽다 도시 지키다 영예 로운 여정 시작 발리다 고프다 로부터 여러 가지 검술 전술 배우다 용맹하다 전사 거듭 나다 그리고 프리가 죽다 직전 수여 작위 받다 정식 기사 되어다 성스럽다 도시 예루살렘 국왕 볼드윈 에드워드 노튼 대한 충성 서약 발리다 뛰어나다 검술 용맹하다 맹위 떨치다 국왕 신임 하다 받다 되다 동생 아름답다 신비롭다 공주 실비 에바 그린 오다 격정 사랑 빠지다 하지만 그녀 악명 높다 교회 기사단 우두머리 가다 루시안 정략 결혼 하다 상태 운명 사랑 역할 없다 명예 목숨 보다 소중하다 여기다 기사 발리다 고뇌 하다 금지 되다 사랑 더욱 뜨겁다 타오르다 비아 빼앗기다 가다 발리다 하다 분노 폭발 시키다 마침내 비리다 전쟁 일으키다 발리다 예루살렘 왕국 사랑 하다 실비 공주 지키다 위해 목숨 내놓다 최후 전투 시작 과연 발리다 실비 공주 예루살렘 백성 지키다 있다 인가 이제 명예 로운 젊다 영웅 발리다 위대하다 전쟁 시작 되다
1892,태풍이 지나가고,8.6,과거 영광 잊다 유명 작가 꿈꾸다 사설탐정 료타 늘다 태풍 몰아치다 헤어지다 가족 함께 하룻밤 보내다 되다 아직 않다 만성 아빠 료타 조금 나은 인생 바라다 엄마 쿄코 빠르다 세상 배우다 아들 그리고 가족 모두 행복하다 싶다 할머니 어디서 부터 꼬이다 버리다 없다 료타 인생 태풍 지나가다 새롭다 오늘 맞이 하다 있다
1893,앤트맨(패키지상품 : 부가영상+더빙판 추가증정),8.6,하나 에게 멋지다 아빠 이고 싶다 현실 생계 도둑 스콧 러드 어느 에게 자유 자재 늘리다 줄이다 있다 피다 입자 개발 과학자 행크 피다 마이클 더글라스 찾아오다 수트 헬멧 건네다 앤트맨 되어다 요청 하다 어리둥절 하지만 일단 한번 해보다 결심 스콧 행크 피다 호프 젤린 릴리 도움 받다 점차 히어로 면모 갖추다 스승 이자 멘토 행크 피다 박사 피다 입자 악용 하다 세력 막다 하다 마블 유니버스 새롭다 세계 이제 달리다
1894,뽀로로 극장판 슈퍼썰매 대모험,8.6,슈퍼 썰매 챔피언 꿈꾸다 뽀로로 친구 허풍 쟁이 배달 거북이 로부터 슈퍼 썰매 챔피언 되다 특별 훈련 받다 되다 난생 처음 으로 뽀롱마을 떠나다 얼음 나라 노스 피아 이루다 모험 떠나다 그러나 언제나 모두 괴롭히다 악당 불곰 푸푸 계략 으로 위기 빠지다 되다 뽀로로 친구 최고 슈퍼 썰매 챔피언 되다 있다
1895,서바이벌 패밀리,8.6,도쿄 살다 스즈키 가족 평범하다 가족 처럼 보이다 그러나 엄마 대화 에도 아빠 쳐다보다 아들 헤드셋 스마트폰 에만 정신 팔다 있다 같이만 보다 대화 단절 되다 전형 도시 가족 이다 그렇다 어느 도쿄 전역 모든 전기 끊다 전기 연결 되다 시스템 기차 자동차 가스 전자기기 동시 멈추다 처음 며칠 참고 견디다 해결 되다 알다 당연하다 회사 학교 에는 갈다 없다 식량 떨어지다 심지어 말다 없다 한순간 문명 편리하다 사라지다 버리다 이다 결국 스즈키 가족 도쿄 탈출 하다 하다 생일 결단 린다 전기 사라지다 세상 에서 가족 무사하다 도쿄 벗어나다 살아나다 있다
1896,폴레트의 수상한 베이커리,8.6,한때 자다 나가다 제빵사 남편 함께 베이커리 운영 하다 행복하다 살다 레트 남편 세상 떠나다 외로이 있다 흑인 사위 얻다 되다 과도 사이 냉랭하다 손자 레오 타다 치가 않다 게다가 하다 유로 불과하다 노후 연금 으로 살아가다 여간 팍팍하다 아니다 롭고 궁핍하다 생활 지치다 가족 이웃 에게 가시 돋다 독설 퍼붓다 일쑤 레트 어느 동네 에서 수상한 거래 목격 이던 레트 무릎 소포 상자 하나 우연히 떨어지다 상자 물건 그녀 인생 바꾸다 되다
1897,청춘의 증언,8.6,작가 꿈꾸다 라는 결혼 권하다 아버지 반대 무릅쓰 옥스포드 입학 준비 하다 든든하다 지원 군인 동생 에드워드 짝사랑 하다 빅터 함께 문학 꿈꾸다 사랑 키우다 나가다 롤랜드 까지 사람 함께 어울리다 즐겁다 나날 보내다 마침내 라는 그리다 옥스포드 입학 허가 받다 되다 우정 사랑 더욱 깊다 캠퍼스 생활 눈앞 두다 한껏 들뜨다 어느 전쟁 발발하다 되다 에드워드 빅터 그리고 연인 롤랜드 까지 자원 하다 전쟁 하다 라는 가까이 에서 돼다 위해 옥스포드 포기 하고 간호사 자원 하다 되다 에서 수많다 젊다 청춘 죽음 목격 하다 전쟁 실상 마주 하다 되다
1898,기적:그 날의 소비토,8.6,엄격하다 아버지 에서 자라다 히데 형제 의사 평생 살아오다 있다 아버지 아들 자신 이다 의사 되다 바라지 메탈 밴드 보컬 음악 계속 하다 나오다 한편 아버지 거스 없다 동생 히데 늘다 치과 대학 들어가다 학과 끼리 밴드 결성 하다 되다 꾸다 청춘 뜨겁다 열정 그린 기적 같다 이야기 시작 되다
1899,101 달마시안,8.6,컴퓨터 게임 디자이너 지다 제프 다니엘 에게는 퐁고 라는 이름 멋지다 달마시안 마리 있다 아침 커피 뽑다 잠도 깨우다 퐁고 지다 없다 친구 이자 가족 으로 퐁고 모델 삼은 게임 만들기 하다 달마시안 납치 하다 도둑 혼내다 게임 이다 하지만 게임 상품 측정 하다 꼬마 도둑 별로 밉다 않다 이유 퇴짜 놓다 실망하다 지다 공원 에서 휴식 취하 동안 퐁고 앉다 지나가다 인사 나누다 있다 그런데 저쪽 에서 늘씬하다 뻗다 달마시안 암컷 하다 마리 지나가다 그녀 이름 퍼디 마음 빼앗기다 퐁고 지다 자전거 올라타다 쏜살같다 퍼디 쫓다 영문 모르다 지다 퐁고 멈추다 아무리 소릴쳐봐 읽다 급기야 늘다 공원 연못 빠지다 말다 화가 머리 까지 지다 퐁고 묶다 데리다 가다 아가씨 차로 막다 자신 라는 이다 정신 차리다 살펴보다 정말 암컷 달마시안 이다 퐁고 잠시 언덕 넘어서다 태연하다 달려오다 이다 아가씨 이름 아니타 엘리 리차드슨 퍼디 주인 으로 퐁고 퍼디 이미 서로 정이 눈치 이다 하지만 때문 온갖 망신 당한 지다 다짜고짜 퐁고 으로 하다 그랬더니 이번 퍼디 아니타 태운 자전거 끄다 급하다 쫓기다 시작 하다 사색 되다 아니타 그녀 역시 연못 빠지다 고서 질주 멈추다 있다 아니타 에서 젖다 함께 말리다 사람 서로 에게 호감 갖다 되다 마침내 결혼 골인 하다 퐁고 퍼디 부부 맺다 지사 그런데 견공 커플 결합 몹시 반갑다 하다 있다 아니타 하다 패션 회사 사장 크루 엘라 드빌 글렌 클로즈 이다 동물원 호랑이 가죽 벗기다 만들다 만큼 열렬하다 모피 루엘 라는 아니타 심코 스케치 해보다 달마시안 무늬 코트 욕심 생기다 나머지 새끼 달마시안 가죽 모으다 모피 코트 만들다 작정 이다 퐁고 퍼디 귀엽다 새끼 마리 낳다 크루 엘라 아니타 으로 치다 들어오다 새끼 라고 하다
1900,포카혼타스(패키지: 자막판+더빙판),8.6,신대륙 탐험 시대 개막 되어다 젊다 미남 선장 스미스 메다 깁슨 목소리 오다 황금 멀다 총독 랫클리프 신대륙 하다 모험 떠나다 한편 원주민 추장 포카혼타스 아이렌 다드 목소리 주다 노래 늘다 신대륙 버지니아 평화롭다 살다 그렇다 어느 전투 에서 이기 돌아오다 추장 타다 러셀 민스 목소리 자신 포카혼타스 용맹 스러운 전사 코코 제임스 아프다 무트 목소리 과의 혼인 맺다 하자 그녀 인생 중대하다 해답 찾기 위해 먹다 정령 버드나무 할머니 린다 헌트 목소리 찾아가다 줄거리 용감하다 선장 스미스 황금 멀다 총독 랫클리프 이끌다 영국 개척 들이다 신세계 밉다 대륙 버지니아 내리다 아름답다 인디언 소녀 포카혼타스 살다 평화롭다 마을 에는 파문 일기 시작 인디언 추장 자신 포카혼타스 용맹 스러운 전사 코쿠움 결혼 시키다 하지만 포카혼타스 싫어하다 랫클리프 신세계 제임스타운 이라고 명명하다 선원 에게 황금 라고 지시 스미스 우연히 포카혼타스 만나다 사랑 하다 되다 랫클리프 인디언 전쟁 하다 스미스 전쟁 막다 하지만 코쿠움 죽음 계기 인디언 에게 잡히다 전쟁 시작 되다 스미스 처형 되다 찰나 포카혼타스 나타나다 스미스 사랑 하다 하고 추장 스미스 풀다 주다 스미스 떠나다
1901,신을 믿습니까?,8.6,십자가 에서 잃다 명의 영혼 시대 살아가다 기독교인 지침 목사 매튜 우연히 에서 복음 전하 하다 남자 만나다 믿다 이야기 하다 매튜 에게 그래서 이제 무엇 하다 건가 라는 심오하다 질문 던지다 질문 매튜 에게 강렬하다 무언가 남기다 그날 이후 행동 하다 믿음 대한 감명 얻다 매튜 십자가 품다 같다 질문 안다 갈등 하다 마주 하다 되다 희망이 보이지 않다 절망 마지막 순간 당신 인생 바꾸다 기적 같다 이야기 시작 되다
1902,해피 피트,8.6,가슴 으로 부르다 노래 하트 으로 구애 하다 펭귄 왕국 에는 특별하다 재능 가지다 노래 만은 세계 최악 음치 펭귄 멈블 엘리야 우드 있다 멈블 엄마 노마 니콜 키드 멀다 아들 댄스 귀엽다 생각 하다 아빠 멤피스 잭맨 늘다 멈블 펭귄 답지 하다 여기다 멈블 역시 무리 에서 노래 가장 하다 여자친구 글로리아 브리트니 머피 에게 구애 하다 없다 자신 서글프다 어느 멈블 너무나 튀다 탭댄스 실력 펭귄 왕국 질서 어지럽히다 이유 추방 하고 우연히 다른 펭귄 종족 라몬 로빈 윌리암스 일당 만나다 이제 멈블 자신 현란하다 동작 매료 되다 라몬 일당 함께 광활하다 얼음 대륙 넘다 세상 행복하다 만들다 특별하다 여행 시작
1903,트루스,8.6,뉴스 프로그램 베테 프로듀서 메리 이프 진실 보도 위해 의기 투합 이프 스팀 간판 앵커 대다 맞다 잡고 이끌다 나가다 부시 대통령 재선 캠페인 이어지다 메리 부시 군복무 비리 의혹 뒷받침 하다 증거 입수 하고 추적 심층 보도 방송 하다 하지만 이내 증거 조작 보라 주장 제기 되다 진실 밝히다 논점 조금씩 변질 되어다 위협 하다 시작 하다
1904,천국의 우편배달부,8.6,죽다 연인 잊다 하다 여자 죽다 에게 편지 전하 특별하다 남자 간의 사랑 그린 판타지 부모 남편 연인 친구 자식 먼저 세상 떠나다 잊다 하다 남다 사람 천국 있다 에게 보내다 편지 배달 해주다 천국 우편 배달 재다 어느 죽다 연인 대한 마음 상처 그리움 아니다 원망 편지 부치다 여자 하나 에게 자신 정체 들키다 말다 정체 탄로 그녀 에게 천국 에서 답장 배달 아르바이트 제안 지만 모든 믿다 어렵다 하나 늘다 미치다 사람 이라고 생각 하고 단번 거절 하다 하지만 수익 아르바이트 찾다 있다 그녀 시간 높다 금액 주다 재다 고민 제안 받아들이다 그날 이후 천국 으로 떠나다 그립다 사람 에게 색다르다 답장 배달 하다 시작 하다 재다 하나 매번 새롭다 방법 으로 답장 전하 사람 기쁘다 만들다 사람 완벽하다 파트너쉽 보여주다 답장 받다 사람 기쁘다 모습 보다 보람 희다 느끼다 시작 하나 자신 모르다 재다 마음 빼앗기다 어느덧다 재다 대한 마음 으로 사랑 상처 잊다 하나 하지만 좋아하다 마음 커지다 모습 점점 뚜렷 보이지 않다 되다
1905,노스 컨츄리,8.6,미국 최초 여성 피고 승소 성희롱 소송 다루다 소설 바탕 으로 하다 작품
1906,레터스 투 갓,8.6,친구 한창 뛰다 놀다 하다 나이 무시무시하다 병마 싸우다 있다 소년 타일러 그렇다 타일러 에게 가장 크다 기쁨 친구 통해 학교 소식 듣다 지붕 작다 테라스 에서 보다 그리고 매일 아침 우체부 아저씨 에게 하늘 보내다 편지 전달 하다 이다 한편 이혼 아픔 으로 매일 지각 결근 물론 까칠하다 겸비 구제 불능 우체부 브래디 투병 에도 희망 담다 타일러 편지 절망 에서 살아가다 브래디 조금씩 변화 시키다 하지만 배달 하다 없다 타일러 편지 점점 쌓이다 가다 과연 타일러 간절하다 소원 천국 까지 닿다 있다
1907,행복배달부 팻아저씨,8.6,평소 소탈 하고 친절하다 많다 로부터 사랑 받다 우체부 아저씨 아내 사라 아들 줄리 안과 함께 시골 에서 소박하다 행복하다 있다 이탈리아 가족 여행 계획 아저씨 우체국 직원 에드윈 계략 의하다 여행 계획 수포 돌아가다 되다 어느 우연히 하다 콘테스트 포상 이탈리아 여행 이라는 아저씨 대회 출전 하다 결심 하다 아저씨 대회 에서 숨기다 재능 발휘 하다 승승장구 하다 되다 런던 에서 열리다 결승전 까지 진출 하다 여정 에서 갑자기 유명 타다 아저씨 어느덧다 가족 친구 그리고 자신 일자리 까지 위협 받다 되다 아저씨 다시 예전 처럼 행복하다 있다
1908,원피스 : 에피소드 오브 메리 - 또 하나의 동료 이야기,8.6,프랑키 써니 호의 도크 시설 점검 하다 우솝 쵸파 브룩 미니 메리 타고 나가다 되다 즐겁다 도중 문득 미니 메리 이름 유래 궁금하다 브룩 우솝 쵸파 브룩 고잉 메리 하다 사실 서다 깨닫다 메리 호의 이야기 들려주다 시작 밀짚모자 일당 시작 함께 하다 소중하다 하나 동료 메리 이야기 추억 에서 되다 살아나다
1909,"뽀로로 극장판 슈퍼썰매 대모험(영어더빙,한글자막 없음)",8.6,슈퍼 썰매 챔피언 꿈꾸다 뽀로로 친구 허풍 쟁이 배달 거북이 로부터 슈퍼 썰매 챔피언 되다 특별 훈련 받다 되다 난생 처음 으로 뽀롱마을 떠나다 얼음 나라 노스 피아 이루다 모험 떠나다 그러나 언제나 모두 괴롭히다 악당 불곰 푸푸 계략 으로 위기 빠지다 되다 뽀로로 친구 최고 슈퍼 썰매 챔피언 되다 있다
1910,페이머스 파이브: 키린섬의 비밀,8.6,방학 맞다 삼촌 찾다 줄리 사촌 조지 그리고 애견 밉다 함께 동굴 탐험 하다 우연히 조지 아빠 연구 중인 에너지 노리다 악당 있다 되다 사실 믿다 않다 어른 대신 하다 아이 스스로 악당 으로부터 아빠 구출 하다 대작 전이 시작 되다 과연 최연 인조 수사 위기 에서 아빠 구출 하고 악당 음모 밝혀내다 있다
